epoch,acc,loss,val_acc,val_loss
58,0.186668910503,0.13177866967,0.119495741526,0.114909097056
59,0.37414061451,0.105353213817,0.142056369781,0.123888972402
60,0.421087752342,0.100674031794,0.137870311737,0.117609227697
61,0.187051448822,0.131392683625,0.137280114492,0.116471090913
62,0.374175989151,0.104954771161,0.137094624837,0.125380020837
63,0.421013929367,0.1001433191,0.138120428721,0.116639895737
64,0.187176136494,0.130970471844,0.138033231099,0.115541443725
65,0.37415080452,0.104544237316,0.12513217926,0.126417259375
66,0.421771576881,0.0994815524071,0.134480985006,0.114696291089
67,0.186211548805,0.130831333786,0.131771469116,0.116599333286
68,0.374380017757,0.104197675705,0.109564336141,0.122345112761
69,0.421764234066,0.0989650054723,0.143074735006,0.116344691316
70,0.18650007391,0.130490935549,0.137220255534,0.11605369548
71,0.374118180275,0.103827821478,0.132044124603,0.124234546721
72,0.421605489731,0.0985852210969,0.142798868815,0.115588346124
73,0.186427506924,0.130124244615,0.128704675039,0.112585716943
74,0.374366070271,0.103484765932,0.133779112498,0.122511138519
75,0.422370368958,0.098007001847,0.143550427755,0.115870824953
76,0.185790864468,0.12986706616,0.148343276978,0.116121881704
77,0.374253482342,0.103254549965,0.132728131612,0.125534078976
78,0.421656047821,0.097884290874,0.142702738444,0.116743386288
79,0.186642256737,0.129497431472,0.135178184509,0.114703451594
80,0.37413015604,0.102962462351,0.128688748678,0.126089985669
81,0.4216891675,0.097543814227,0.143829536438,0.113407184184
82,0.186241191864,0.12910233961,0.128225580851,0.114965196451
83,0.374510175228,0.1027447467,0.125834878286,0.12625644505
84,0.421750854969,0.0970565560162,0.128739833832,0.11189711839
85,0.186492423534,0.129004748836,0.123576291402,0.109378661712
86,0.374207943916,0.102468913674,0.139679972331,0.12746087263
87,0.421503885269,0.0967134201974,0.137371603648,0.111172833542
88,0.186965765476,0.128725801855,0.145852152507,0.113976245622
89,0.373990298748,0.102340490952,0.132489331563,0.1242060408
90,0.422080356121,0.0963429075778,0.115631739299,0.112488003075
91,0.186217577934,0.128617206022,0.136396185557,0.113139079511
92,0.374169768333,0.102099029809,0.128836790721,0.125075354179
93,0.421671744347,0.0961823228449,0.135586579641,0.113611687223
94,0.186091549873,0.128280649617,0.12626654307,0.111994586388
95,0.374710778236,0.101811376303,0.126403045654,0.123776956399
96,0.421284692287,0.0959744756073,0.138119220734,0.114418718219
97,0.186981484413,0.128013785243,0.153583431244,0.112860970199
98,0.374213390827,0.10163883853,0.126189390818,0.121661409239
99,0.422606117249,0.0955301561654,0.131555938721,0.109743400415
